,Unnamed: 0,Unnamed: 0.1,id,fname,lname,race,HL+A,HL+B,HL+I,HL+M,HL+O,HL+W,NL+A,NL+B,NL+I,NL+M,NL+O,NL+W,year,predRace
108,108,108,108,A.,Vaniachine,NL+O,6.280536e-07,5.126759599999999e-10,3.5584628e-07,1.5550934e-07,0.014756051000000001,0.015714653000000002,0.27287838,0.026818931,0.00030981827999999997,0.06188616,0.38448545,0.2231495,2000,white
109,109,109,109,J.,Wojcieszuk,HL+W,1.5040468000000002e-14,1.0362529e-12,2.3337327e-11,7.5425737e-06,0.24205299,0.55014324,8.487702e-05,0.0020562045,8.6238964e-07,0.16988355,0.017660037,0.018110694,2000,hispanic
110,110,110,110,Z.,Xie,NL+A,7.991878e-09,4.9318585e-09,1.6678295e-10,5.0352760000000004e-08,0.0001389552,1.30786975e-05,0.553347,0.00077835424,3.8858629999999996e-05,7.1702816e-06,0.4435153,0.0021611252,2000,api
111,111,111,111,Venicio,Duic,NL+M,3.1655706e-11,1.8409407e-10,7.172087e-11,2.8315359999999997e-05,0.0054417495,0.0056788996,0.00016252277,0.3259531,0.0027298925,0.58124185,0.02267105,0.056092657000000004,2000,white
112,112,112,112,Massimo,Lamanna,HL+W,3.3118455e-10,4.6015014e-09,1.0129005e-08,0.0005780227400000001,0.08274332,0.4143843,0.3144838,0.008286499999999999,0.0013075485000000001,3.1435768e-05,0.093641855,0.08454322,2000,hispanic
113,113,113,113,Lars,Hagge,NL+W,8.905642999999999e-12,2.587805e-10,2.5965228e-09,7.213544400000001e-06,0.0050261887,0.013356131,0.0029538043,0.18938984,0.006289360600000001,0.28791165,0.110490724,0.38457513,2000,white
114,114,114,114,Jens,Kreutzkamp,HL+W,3.6421829e-13,3.4995874e-17,2.4496318e-11,1.7190247e-06,0.17962252,0.6097429,0.0015220735,0.0025942754,5.6729139999999995e-06,3.3099959999999996e-07,0.085308395,0.121202245,2000,hispanic
115,115,115,115,Kathrin,Lappe,NL+W,1.2066947e-11,4.3524966e-09,1.02804265e-10,7.874637e-07,0.012108216000000002,0.00352117,0.092338234,0.17457782,0.10401134,0.028095096,0.27495864,0.31038868,2000,white
116,116,116,116,Jochen,Buerger,NL+W,4.5545385e-14,5.543155400000001e-14,6.2887595e-10,0.00010216591,0.0005580866,0.0047430894,0.00031416467,0.41183963,0.0028122088,0.09299178,0.041475475,0.44516343,2000,white
117,117,117,117,Lars,Hagge,NL+W,8.905642999999999e-12,2.587805e-10,2.5965228e-09,7.213544400000001e-06,0.0050261887,0.013356131,0.0029538043,0.18938984,0.006289360600000001,0.28791165,0.110490724,0.38457513,2000,white
118,118,118,118,Jens,Kreutzkamp,HL+W,3.6421829e-13,3.4995874e-17,2.4496318e-11,1.7190247e-06,0.17962252,0.6097429,0.0015220735,0.0025942754,5.6729139999999995e-06,3.3099959999999996e-07,0.085308395,0.121202245,2000,hispanic
119,119,119,119,Kathrin,Lappe,NL+W,1.2066947e-11,4.3524966e-09,1.02804265e-10,7.874637e-07,0.012108216000000002,0.00352117,0.092338234,0.17457782,0.10401134,0.028095096,0.27495864,0.31038868,2000,white
120,120,120,120,Andrea,Robben,NL+M,4.1658173999999997e-10,9.525749e-09,1.4634850000000002e-08,0.00019578422,0.012253018999999999,0.17044584,0.012459695,0.23750493,0.00025210712999999997,0.26947087,0.033170946,0.2642468,2000,white
121,121,121,121,M.,Barczyc,NL+O,1.8735881e-13,1.422949e-10,2.5161671000000002e-14,2.8520765e-07,0.020864446000000002,0.021670797999999998,0.22993037,0.09273744,1.8674808e-05,0.001066568,0.54005307,0.09365838,2000,white
122,122,122,122,D.,Burckhart-Chromek,NL+W,2.8943107e-15,1.2623836e-13,2.5748880000000004e-14,1.630348e-11,0.005860034,0.01914639,0.005565392,0.18348716,0.00015842807,0.023359025,0.15794,0.60448354,2000,white
123,123,123,123,M.,Caprini,NL+O,2.4256527000000004e-10,2.9323988e-10,2.3075577e-09,1.7404149e-05,0.0051626624,0.000489079,0.29484355,0.01784228,0.00034960217000000004,0.00012129416999999999,0.61679065,0.06438356,2000,white
124,124,124,124,J.,Conceicao,HL+W,1.9291707000000004e-15,4.2458829999999995e-09,3.6243178e-10,3.9476583000000005e-07,0.23134963,0.74414474,0.00020072199,0.0015744982999999998,2.0789727e-07,1.3432218e-07,0.020555392,0.0021743767000000002,2000,hispanic
125,125,125,125,M.,Dobson,NL+M,1.3387935e-09,1.4305388000000002e-07,3.3084684e-09,0.00018564679,0.004853965,0.0043030023,0.013532582,0.1847363,0.00036023352999999995,0.3608475,0.23014879,0.20103188,2000,white
126,126,126,126,J.,Flammer,NL+W,5.3180882999999997e-11,3.3877625e-06,2.2321636e-10,6.729173e-07,0.041266434,0.012302278,0.007229256999999999,0.22880664,0.0002714565,0.00031347704,0.06930343,0.6405029999999999,2000,white
127,127,127,127,R.,Jones,NL+I,1.5809087e-08,4.4547375e-09,3.6037893e-08,2.5473666e-06,0.0003184886,0.0023920238,0.0012520107,0.021539519,0.96414053,0.000184732,0.0018592864999999999,0.008310796,2000,white
128,128,128,128,A.,Kazarov,NL+O,3.235976e-13,9.371217e-13,1.6664979e-12,8.625026e-05,0.00875391,0.0006834138000000001,0.27478248,0.0023079026,1.4049885e-10,4.103725700000001e-08,0.7071233,0.0062627336,2000,white
129,129,129,129,S.,Kolos,HL+W,1.4357485e-11,4.3451115e-10,1.4700394e-12,0.021558652,0.13894843,0.6987342,0.0002246793,0.020371232,2.9735193e-07,0.02961615,0.060929645,0.029616728,2000,hispanic
130,130,130,130,D.,Liko,NL+A,5.451364000000001e-13,4.254348e-12,3.8806016e-12,3.6220500000000003e-07,7.464468e-05,1.3005899e-05,0.80377793,0.0027318753000000005,5.0786948e-08,6.585957e-05,0.18964809,0.0036882234,2000,api
131,131,131,131,L.,Mapelli,NL+O,1.4837204e-13,1.7692008000000003e-14,8.639983e-14,7.2810405e-13,0.009118965,0.08546965599999999,0.06233365,0.051435098,0.0018630015,0.015358031000000001,0.48804453,0.28637707,2000,white
132,132,132,132,I.,Soloviev,NL+O,3.7216079999999996e-13,1.6742526999999998e-07,6.027436e-10,2.3880443e-08,0.008784564,0.00015417991000000003,0.4548293,0.019527938,1.7807836999999998e-07,2.6287783999999998e-08,0.5139176999999999,0.00278603,2000,white
133,133,133,133,R.,NIKHEF,NL+A,1.4482726999999999e-11,4.2885290000000004e-13,8.777083e-12,9.055754e-11,0.0036598458,0.0006203424,0.7555645999999999,0.0018695551,0.00021582362999999997,1.8959263000000002e-05,0.22920069,0.008850224,2000,api
134,134,134,134,A.,Amorim,NL+A,5.031206e-09,4.327338e-09,1.3187048000000001e-08,0.027488982000000002,0.0010116075,0.00011552452,0.8453664000000001,0.003598386,1.981074e-06,8.069549e-07,0.11884185,0.0035744846999999995,2000,api
135,135,135,135,D.,Klose,NL+A,1.8361842000000002e-11,1.7128606e-11,7.6129565e-13,8.492169599999999e-13,0.0023894694,0.0005323617,0.5937885,0.062761195,0.0028177528000000005,1.5390591e-05,0.121820174,0.21587510000000001,2000,api
136,136,136,136,J.,Lima,NL+A,1.9550106000000001e-10,2.6515393e-10,4.571142e-13,1.138655e-09,0.0027829243,5.6034227e-05,0.88557756,0.0033064229999999997,1.435955e-07,4.902528400000001e-06,0.10770388,0.0005681257,2000,api
137,137,137,137,L.,Lucio,HL+W,1.280401e-12,2.3609592999999997e-08,5.7273616000000006e-11,1.4618576e-07,0.041987512000000005,0.79406613,0.0031790158,0.011560223,9.923501e-06,5.6748365999999994e-05,0.09643277,0.052707497,2000,hispanic
138,138,138,138,L.,Pedro,HL+W,3.6780495e-11,4.719306e-05,2.1282792e-06,0.0006297211,0.32294053,0.49605340000000003,0.14516595,0.0008639777000000001,1.0295539000000002e-05,2.592039e-08,0.028589088,0.0056977384,2000,hispanic
139,139,139,139,H.,Wolters,NL+W,4.781132e-11,7.977207000000001e-08,5.5012344999999996e-11,0.0032557815000000003,0.058659422999999995,0.006814995,0.01927328,0.29085723,3.4327710000000002e-06,0.017380444,0.29720986,0.30654547,2000,white
140,140,140,140,E.,NIPNE,NL+A,4.9023025e-13,3.4972434999999997e-12,4.957704e-10,2.0026282000000002e-13,3.7994641e-06,2.5798636e-07,0.9777478999999999,0.00037491968,8.98242e-07,1.0861875e-05,0.021200214,0.0006610891,2000,api
141,141,141,141,I.,Alexandrov,NL+A,3.491946e-13,2.805756e-09,2.0835571e-10,1.3508078e-05,0.00395794,0.00021551178,0.67401415,0.001111548,1.4806644e-11,2.0095636e-09,0.31971627,0.00097108487,2000,api
142,142,142,142,V.,Kotov,NL+A,2.0766686e-15,2.7245965e-14,2.5770215e-16,1.5522916e-11,1.4477811999999998e-05,1.5928966e-07,0.9656631999999999,0.0027603577,8.812861600000001e-07,5.0088670000000005e-05,0.028550407000000003,0.002960425,2000,api
143,143,143,143,M.,JINR,NL+A,3.844579e-11,1.1134333999999999e-05,1.5480363e-10,4.0460595e-06,0.0011833775,0.00017683195,0.8973671999999999,0.009444695999999999,1.6839036000000002e-06,3.6659323e-05,0.08769915,0.0040753386,2000,api
144,144,144,144,Yu.,PNPI,NL+A,3.4706852999999997e-12,5.6159528e-14,5.958705e-11,2.9437013e-12,0.00016800339,3.4690677e-06,0.9297481,0.00022011258999999998,1.2304462000000002e-05,2.3752814999999998e-08,0.069766425,8.146908000000001e-05,2000,api
145,145,145,145,Maurice,Ling,NL+A,9.793463e-09,4.2785446e-09,1.2881665e-08,8.506550499999999e-05,0.004290393,0.0038484884000000003,0.38959279999999996,0.059694417,4.244083e-09,0.3695696,0.09223194,0.08068731,2000,api
146,146,146,146,Chi,So,NL+O,9.94911e-10,3.780723e-07,2.1602259999999997e-08,1.011537e-07,0.0035396824,7.035696999999999e-05,0.39551163,0.0034015158,1.9795494e-05,4.449855e-07,0.59386235,0.003593693,2000,white
147,147,147,147,Richard,Wheeldon,NL+W,1.4745858e-09,0.00017886626,2.9493137e-09,0.014145318,0.041404787,0.019340366,0.03396817,0.15463221,1.8250117e-05,0.031786714,0.23802434,0.46650094,2000,white
148,148,148,148,Mark,Levene,NL+W,7.1139077e-09,3.2075049999999997e-07,1.2112907e-10,1.128744e-07,0.007385375,0.022206832000000003,0.021791928,0.25830328,0.07403913,0.0013935685000000001,0.09248326,0.52239615,2000,white
149,149,149,149,Kevin,Keenoy,NL+B,6.0283276e-12,1.5349626e-06,1.5956236e-09,6.2049776e-06,0.004935368,0.016698306,0.0028995427,0.44653782,0.0025834371,0.008830036999999999,0.08572851,0.43177918,2000,black
150,150,150,150,Agust,Egilsson,HL+O,1.9868189e-13,0.00022054707999999998,1.1278511000000001e-12,0.16305669,0.32558167,0.2843088,0.0067172609999999995,0.037378635,3.66199e-08,4.6669047e-05,0.1284769,0.054212816,2000,hispanic
151,151,151,151,Hakon,Gudbjartsson,NL+O,2.7309015999999996e-15,1.9870666000000003e-19,1.884661e-11,1.954178e-07,0.00022040765999999998,1.4988204000000001e-05,0.05263205,0.006660742,1.0321943000000001e-05,2.4366918e-05,0.9353908999999999,0.005046091,2000,white
152,152,152,152,Serge,Abiteboul,NL+I,3.0441322e-12,4.400174e-10,4.1717105e-10,4.113737799999999e-06,0.022473853,0.0018760548,0.0030446253,0.16379473,0.45788829999999997,0.025609503,0.14751546,0.17779346,2000,white
153,153,153,153,Rakesh,Agrawal,NL+A,6.8723192e-15,7.428050999999999e-07,4.3715190000000006e-12,2.1087567e-13,0.0002264524,1.4322499e-05,0.96791047,0.005813476999999999,2.4702220000000002e-08,0.00044476682999999997,0.02345351,0.0021362882,2000,api
154,154,154,154,Phil,Bernstein,NL+A,1.0479647e-10,2.7476857e-10,1.331957e-10,4.7353915999999996e-07,0.02943699,0.0031555193,0.5953685000000001,0.08713907,2.9307280000000002e-05,0.0047346446999999995,0.14909351,0.13104188,2000,api
155,155,155,155,Mike,Carey,NL+B,3.936743e-12,1.5118058999999998e-07,4.493257e-06,1.2656017e-07,0.01929005,0.009124941999999999,0.030118601000000002,0.40127185,0.034920692,0.000262497,0.13252428,0.37248233,2000,black
156,156,156,156,Stefano,Ceri,NL+A,9.937989e-10,0.00043291837,2.7228990000000003e-09,1.2373485e-08,0.024560617000000003,0.053167056,0.72198564,0.03012353,0.031611613999999996,7.183310999999999e-07,0.08044028,0.057677655999999994,2000,api
157,157,157,157,Bruce,Croft,NL+M,1.9425005e-14,6.5224486e-13,1.3415308000000002e-10,2.9531788e-05,0.0012130396000000002,0.0009807918,0.00029681533,0.03697788,1.302714e-06,0.83868057,0.054497500000000004,0.06732265,2000,white
158,158,158,158,David,DeWitt,NL+W,5.7699295e-10,0.09570514,2.566651e-05,1.6448661000000002e-06,0.033364076,0.07369081,0.11172176,0.2355431,0.0069535756,0.028367213999999998,0.13154478,0.28308225,2000,white
159,159,159,159,Mike,Franklin,NL+B,5.0531124e-11,7.288126e-06,5.931213400000001e-12,5.6714043e-08,0.006871042,0.005738465999999999,0.022742212,0.667097,0.0012184115,0.11084818,0.06901086,0.11646639,2000,black
160,160,160,160,Hector,Molina,HL+O,2.9632798e-13,0.00049405673,1.4038966e-12,2.4372278000000004e-07,0.6663365,0.12378524,0.0022760795,0.0030739587,4.802776000000001e-08,4.4499529999999995e-06,0.19976924,0.0042601773,2000,hispanic
161,161,161,161,Dieter,Gawlick,NL+W,4.5072109999999996e-11,3.6172134999999994e-11,5.475277e-12,6.708401999999999e-07,0.023602098,0.19343229,0.0021563328,0.13946179,0.059847273,3.935127e-05,0.15029271,0.43116745,2000,white
162,162,162,162,Jim,Gray,NL+O,1.044997e-08,0.0003269117,1.2032545000000001e-08,0.044036742000000004,0.02004752,0.03461834,0.13634226,0.18968068,0.0010661836999999999,0.015654491,0.32763848,0.23058832,2000,white
163,163,163,163,Laura,Haas,NL+I,7.957036e-08,9.260447399999999e-05,5.2166774e-07,0.0010813139999999999,0.023443127,0.08856871,0.0039435765000000005,0.06505255,0.5793079000000001,0.004970339,0.105193965,0.12834536,2000,white
164,164,164,164,Alon,Halevy,NL+M,2.4140101e-08,5.635629e-06,1.794051e-10,2.5175300000000003e-05,0.014227098999999998,0.03861593,0.0012225305999999999,0.112976745,0.00016830859000000002,0.7078354,0.06432636,0.060596816,2000,white
165,165,165,165,Joe,Hellerstein,NL+A,8.632232699999999e-10,1.5991960000000003e-05,1.3083138e-09,0.023586605,0.05053437,0.021906352,0.38791323,0.23382184,0.014922753,0.057738367,0.041057453,0.16850299,2000,api
166,166,166,166,Yannis,Ioannidis,NL+O,5.3361320000000005e-09,5.372260400000001e-10,1.5727904e-10,0.017662352,0.31124932,0.113380365,0.004113319,0.03651194,0.00019386676,1.17473526e-07,0.3961909,0.12069786,2000,white
167,167,167,167,Martin,Kersten,NL+B,1.476334e-10,6.877036999999999e-08,2.5345244e-09,7.3540957e-07,0.0141903255,0.02649283,0.0008764569,0.43442420000000004,0.0039634383,0.00048187276,0.17935558,0.3402146,2000,black
168,168,168,168,Michael,Pazzani,NL+O,1.7026667e-07,2.5537248e-09,9.8087725e-09,1.7051155999999998e-07,0.024311969,0.025294121,0.030769763999999998,0.044470042,1.9462023000000002e-07,0.039406795,0.7237657,0.11198111,2000,white
169,169,169,169,Mike,Lesk,NL+A,3.160724e-12,1.557156e-10,1.3414660999999998e-11,1.2183429e-07,0.0027265165,0.0006746677700000001,0.70877004,0.0648074,2.2266445e-06,3.0773866e-05,0.13259177,0.09039645,2000,api
170,170,170,170,David,Maier,NL+B,1.1844383e-05,2.5331204e-09,3.423219e-07,0.0022749817,0.035340186,0.094796866,0.013303213999999999,0.311303,0.14864989,0.0059235830000000005,0.08118336,0.30721279999999995,2000,black
171,171,171,171,Jeff,Naughton,NL+W,3.9618682e-14,1.3732764e-09,6.8381313e-15,2.910584e-12,0.008048286,0.10405656,0.00040932483,0.15301758,0.30518952,7.3675445e-05,0.0075005293,0.42170447,2000,white
172,172,172,172,Hans,Schek,NL+I,9.737904e-10,0.00012421123,3.1353384e-09,4.9462974999999995e-05,0.040126726,0.007467746999999999,0.0005151674,0.23217228,0.5775798000000001,1.6914119e-06,0.04706217,0.094900675,2000,white
173,173,173,173,Timos,Sellis,NL+B,1.4399548e-10,0.00028032035,2.0826432e-10,0.010724376,0.015625743,0.006620025999999999,0.009200204,0.6787669,0.013983378000000001,3.8464055e-05,0.14106348,0.12369707,2000,black
174,174,174,174,Avi,Silberschatz,NL+W,1.6014269e-13,5.055892e-11,3.1710826000000003e-13,3.667268e-08,0.16317162,0.28015453,0.13336687,0.034412745,4.5556703e-06,0.00041318512999999996,0.08334122,0.30513528,2000,white
175,175,175,175,Mike,Stonebraker,NL+O,1.4932364e-12,1.5532031e-12,2.1976408e-08,0.00038751237999999996,0.013463593000000001,0.0025732387,0.03705584,0.25109115,0.0067131034999999995,2.276531e-05,0.3906942,0.2979985,2000,white
176,176,176,176,Rick,Snodgrass,NL+B,6.6037106e-12,3.7064931e-09,1.2369927e-10,9.098212e-08,0.009350996,0.0076816524,0.00031156742,0.46989706,0.004856959,0.00698377,0.30724412,0.19367373,2000,black
177,177,177,177,Jeff,Ullman,NL+W,1.2538176e-13,2.9738962e-09,1.5488488e-13,2.751607e-12,0.053510367999999996,0.08046578,8.1792576e-05,0.3082942,0.0039746743,0.00037605446,0.0336625,0.51963466,2000,white
178,178,178,178,Gerhard,Weikum,NL+O,8.3319575e-14,5.596565000000001e-14,3.3048359999999995e-11,1.2349124999999998e-06,0.0001908341,4.8955873e-05,0.08065527,0.1843719,1.7229073e-05,0.14591815,0.5231034000000001,0.06569295,2000,white
179,179,179,179,Jennifer,Widom,NL+W,1.8025547e-09,4.3891487e-06,5.268024999999999e-09,0.0013106365,0.06860879,0.17172486,0.063928545,0.07642996,0.059244923,0.0073436134999999994,0.12074944,0.43065485,2000,white
180,180,180,180,Stan,Zdonik,NL+W,2.6269173e-12,2.7196984e-12,5.0852006e-10,1.6196162999999998e-05,0.0068493736999999996,0.021912327000000002,0.0026722447999999997,0.065845415,0.0019778498,0.007390438,0.10703909,0.7862971,2000,white
181,181,181,181,Georg,Gottlob,NL+B,9.74402e-15,6.737087700000001e-07,3.9967704e-12,1.239902e-09,0.0047580055,0.007056794,0.00020986349,0.5518147,0.14748965,6.8205830000000006e-06,0.14219832,0.14646518,2000,black
182,182,182,182,Christoph,Koch,HL+W,2.4899538e-13,2.14765e-07,8.1845564e-10,1.6546139e-08,0.053652099999999994,0.6712768,0.019477283999999997,0.008257683,6.710952e-08,3.2164756000000005e-08,0.18804756,0.059288263,2000,hispanic
183,183,183,183,Anoop,Jain,NL+A,1.4946218e-13,1.0611546999999999e-12,2.512484e-11,1.5301768e-07,0.005322911,0.0049376395,0.3874774,0.027647507999999998,0.15825231,2.274109e-05,0.34332690000000005,0.07301253,2000,api
184,184,184,184,Parag,Sarda,HL+W,6.019816e-08,1.03158385e-11,1.804082e-10,5.5519246e-07,0.12681442,0.5896831,0.0688528,0.013119343,1.7240609e-05,4.2221106e-07,0.118585795,0.08292621,2000,hispanic
185,185,185,185,Jayant,Haritsa,NL+A,5.127463e-10,7.493275e-09,4.3944095999999997e-10,3.5017973e-05,0.006213092700000001,0.0018927127,0.67220956,0.024483957999999997,9.398777e-06,5.278998299999999e-06,0.26903054,0.026120367999999998,2000,api
186,186,186,186,Abhijit,Kadlag,NL+A,1.8700571000000003e-14,1.3388093000000001e-10,1.9221052e-11,1.2155966e-09,0.00013764293,5.830826e-05,0.604816,0.020445026,0.00034980419999999996,0.17186657,0.19915360000000001,0.0031730115999999997,2000,api
187,187,187,187,Amol,Wanjari,NL+I,5.254400400000001e-13,1.4680218e-09,8.021095e-11,9.115929e-08,0.0028550245,0.0007419936599999999,0.0021005296,0.036510855,0.8109033,1.677951e-05,0.07000139999999999,0.07687006,2000,white
188,188,188,188,Juliana,Freire,HL+W,9.020085600000001e-13,1.6682484e-06,1.2521083e-10,0.00037524715,0.23787975,0.52541506,0.005546708000000001,0.0027170929,2.1466407999999997e-07,2.40624e-06,0.20447053,0.023591242999999998,2000,hispanic
189,189,189,189,Jayant,Haritsa,NL+A,5.127463e-10,7.493275e-09,4.3944095999999997e-10,3.5017973e-05,0.006213092700000001,0.0018927127,0.67220956,0.024483957999999997,9.398777e-06,5.278998299999999e-06,0.26903054,0.026120367999999998,2000,api
190,190,190,190,Shipra,Agrawal,NL+A,9.972177e-18,1.0469273000000001e-12,7.433123299999999e-16,4.828493e-16,3.097127e-05,6.112885e-07,0.97569126,0.00031819916000000003,0.0005979416,2.0682513e-07,0.023100084,0.00026080463,2000,api
191,191,191,191,Vijay,Krishnan,NL+A,1.6417101000000003e-12,9.730012e-11,4.0665724e-13,4.843763400000001e-15,3.7233400000000006e-07,5.7545677e-08,0.9992924999999999,1.1615017e-05,1.2813410999999999e-08,2.0627463e-07,0.0006815592599999999,1.3624264000000001e-05,2000,api
192,192,192,192,Jayant,Haritsa,NL+A,5.127463e-10,7.493275e-09,4.3944095999999997e-10,3.5017973e-05,0.006213092700000001,0.0018927127,0.67220956,0.024483957999999997,9.398777e-06,5.278998299999999e-06,0.26903054,0.026120367999999998,2000,api
193,193,193,193,Wolfgang,May,NL+O,2.608331e-11,3.7179266000000004e-08,4.1083027e-12,1.1064159e-05,0.05487511,0.044141207,0.03873155,0.04908502,3.894847e-07,0.0012282412,0.6671701999999999,0.14475718,2000,white
194,194,194,194,Sergio,Flesca,HL+O,1.2548126000000002e-10,9.179819999999999e-09,2.6548971000000002e-11,0.0035444463000000002,0.44869970000000003,0.19118078,0.016050274,0.012699043,2.284829e-05,7.634251e-06,0.2981375,0.02965781,2000,hispanic
195,195,195,195,Sergio,Greco,HL+M,4.1367056e-11,6.5713848e-09,9.789314000000001e-06,0.87811345,0.10005499999999999,0.00492838,0.0035735336,0.00076215237,0.000116177784,3.1591842000000005e-06,0.010299843000000001,0.002138448,2000,hispanic
196,196,196,196,Laks,Lakshmanan,NL+O,4.948116e-12,0.0015436723000000002,1.1351114e-11,6.776266400000001e-11,0.004154395,0.0014121770000000001,0.096413575,0.04191491,0.00025516993,7.0097216e-05,0.81284904,0.041386843,2000,white
197,197,197,197,Fereidoon,Sadri,NL+O,8.713012e-06,3.8958468e-09,1.3493161e-11,9.94697e-09,0.21817732,0.059289682999999996,0.015349206,0.038408455,0.17064942,0.0050338046000000004,0.42793640000000005,0.06514704,2000,white
198,198,198,198,Vadim,Tropashko,NL+O,1.1452938e-13,0.011188103000000001,2.8468127e-11,3.0731914e-12,0.145795,0.047936343,0.31797293,0.052174415,0.000496516,0.0007680069,0.38166758,0.042001005,2000,white
199,199,199,199,Jan,Chomicki,NL+A,1.9168762e-11,1.6419327e-14,2.1677815e-10,1.9807342e-10,0.00012318627000000001,1.3788244e-05,0.83185095,0.001672956,1.100882e-05,2.1896876e-06,0.16151206,0.0048138374,2000,api
200,200,200,200,Vadim,Tropashko,NL+O,1.1452938e-13,0.011188103000000001,2.8468127e-11,3.0731914e-12,0.145795,0.047936343,0.31797293,0.052174415,0.000496516,0.0007680069,0.38166758,0.042001005,2000,white
201,201,201,201,Girish,Motwani,NL+O,3.2439954e-10,1.5668054e-08,4.5767614000000006e-08,0.0005265535,0.13727,0.07146448,0.17050217,0.13258211,3.804735e-05,5.0999406e-06,0.24785691,0.23975451,2000,white
202,202,202,202,Sandhya,Nair,NL+O,1.4496981e-10,5.237618e-10,1.04248526e-13,1.0123763e-07,0.00018980149,3.8087047999999997e-06,0.029527051000000002,0.002129733,2.7178654999999996e-06,4.128969e-05,0.9665265,0.0015790062,2000,white
203,203,203,203,Maria,Nieto-Santisteban,HL+W,6.042444e-11,6.418821e-09,2.8175488e-11,6.7672437e-07,0.26620507,0.6961109999999999,0.00069520174,0.00014430427,2.3176284e-05,1.6855043e-09,0.035721406000000004,0.0010990477,2000,hispanic
204,204,204,204,William,O'Mullane,NL+W,5.1934347e-12,7.0509286e-14,3.3784509999999997e-13,0.00017533607,0.045099165,0.063927665,0.0014675012,0.06379516,7.378006999999999e-05,0.006084172,0.2389891,0.58038807,2000,white
